42426,concept_sport_ncaa_basketball
11909,concept_person_angelina
43381,concept_writer_davida_wills_hurwin
43211,concept_book_nicholas_nickleby
50099,concept_chemical_different_chemicals
6211,concept_athlete_p_j__walters
44603,concept_book_elbow_room
20164,concept_grain_nassau_county
33320,concept_building_oare
56803,concept_aquarium_n55_gallon_plastic_barrel_tank_aquarium
33409,concept_museum_allied_artists
57724,concept_drug_tavist
47130,concept_charactertrait_school_science
75105,"35.5699000000000,139.7294000000000"
55092,concept_fruit_limes
32010,concept_park_harlem
30395,concept_televisionstation_katu_tv
35270,concept_stadiumoreventvenue_pikes_peak_center
14708,concept_retailstore_sony
75351,concept_fungus_hth
12800,concept_book_the_main_chance
68649,concept_politicianus_republican_senator_norm_coleman
45352,concept_academicfield_environmental
50995,concept_governmentorganization_ohio_department
53878,concept_weapon_seven_missiles
28834,concept_braintissue_patients
41339,concept_mountain_central_sierra_nevada
38825,concept_city_stephenville
40127,concept_coach_al_arbour
57835,concept_drug_sinemet
26348,concept_musicalbum_steppenwolf
19529,concept_bank_pioneer
11151,concept_museum_lyndhurst
5215,concept_country_senegal
32506,"34.9151000000000,-95.3310800000000"
27581,concept_blog_wral_tv
45379,concept_academicfield_geophysics
55026,concept_disease_cancer_increase
54428,concept_beverage_cola
7388,concept_county_southwestern_state_university
20343,concept_nut_eggplant
31377,concept_river_delaware_river
66821,concept_athlete_travis_diener
46185,concept_university_liverpool_university
54914,concept_visualizablething_palm_oil
72790,concept_automobilemodel_terrain
51269,concept_eventoutcome_control_system
3058,concept_visualartist_walter_pater
67424,concept_coach_hassan_adams
26916,concept_sportsgame_playoffs
3535,concept_musician_rbd
3069,concept_tableitem_screen
47258,concept_disease_acute_infectious_disease
28675,concept_person_thomas_seymour
42927,concept_writer_dickens
9455,concept_televisionstation_kdtn
41086,concept_sportsteam_babson_college
52816,concept_room_masters_bedroom
26525,concept_bodypart_foal
32720,concept_geopoliticallocation_earthquake
1677,concept_website_asian
1703,concept_book_ella_enchanted
51806,concept_profession_deployment
30625,concept_televisionstation_kdtf
56337,concept_mountainrange_loita_hills
113,concept_country___america
32039,concept_park_atlanta_state_park
43651,concept_writer_leo_tolstoy
26086,concept_officebuildingroom_masterbedroom
23105,"41.8758700000000,-87.6247700000000"
7764,concept_mountainrange_middle_atlas
50496,concept_chemical_iodine
1154,"-16.4386400000000,-39.0809200000000"
16831,concept_journalist_tommy_doyle
2462,concept_vein_pituitary_gland
6831,concept_insect_insects
72083,concept_biotechcompany_daiichi
23133,concept_mldataset_bt
20600,"43.4513600000000,-1.5448700000000"
61716,concept_musician_justin_hayward
53552,concept_weapon_automatic_pistol
55981,concept_newspaper_wall_street_journal
50064,concept_drug_loratadine
65517,concept_personmexico_luis_gonzalez
26390,concept_company_tivo
3965,concept_company_msn_search
10929,concept_trainstation_code
61624,concept_company_international_steel_group
27111,"34.9506500000000,-90.3123200000000"
62217,concept_musician_bo_diddley
47566,concept_drug_vancomycin
47625,concept_physiologicalcondition_weight_loss
38315,concept_city_annandale
54773,concept_beverage_cherries
71950,concept_company_business_objects
64178,concept_writer_ahdaf_soueif
74217,concept_stadiumoreventvenue_bowman_gray_stadium
58606,concept_bathroomitem_hair_dryers
68229,concept_politicianus_john_tyler
15639,concept_beach_jimbaran_bay
73603,concept_bank_vtb
72072,concept_biotechcompany_immunex
58182,concept_buildingfeature_garage_doors
33663,concept_hotel_taj_mahal_palace___tower
10835,concept_landscapefeatures_coastlines
70958,concept_scientist_simone_de_beauvoir
8078,"22.2826900000000,114.1391250000000"
30036,concept_televisionstation_waff_tv
3242,"37.6000000000000,83.8333300000000"
54103,concept_weapon_intercontinental_ballistic_missiles
59503,concept_person_russell_brand
17829,concept_island_recommendation
6740,concept_city_place
68973,concept_journalist_marc_lacey
33513,"55.9333300000000,-3.1666700000000"
69436,concept_person_kore
5492,concept_emotion_fun
20814,concept_athlete_whitter
15891,concept_geopoliticallocation_purdue
38870,concept_city_amissville
13246,concept_musicartist_tips
43849,concept_book_martin_eden
18119,concept_island_guantanamo_bay
31401,concept_river_sheyenne
62471,concept_musician_erik_rutan
23500,concept_criminal_vissarion
35797,"44.1333300000000,5.1000000000000"
51671,concept_profession_technical_professionals
20046,concept_university_jewish_theological
67218,concept_athlete_ian_johnson
50895,concept_governmentorganization_sec
38875,concept_city_crestview_hills
42566,concept_medicalprocedure_bypass_surgery
3347,concept_hotel_rum_point_inn
47819,concept_biotechcompany_hoffman_la_roche
1690,"38.8956700000000,-77.0399800000000"
54756,concept_protein_vitamin_d
25912,"62.4333300000000,30.3000000000000"
71667,concept_politician_senator_dewine
44021,concept_book_phantom_of_the_opera
5824,concept_personasia_johnny_ford
48816,concept_bird_wild_turkeys
75311,concept_beach_hawaii
64873,concept_athlete_trevor_hoffman
38368,concept_city_srinagar
21797,concept_county_amos_tuck_school
43733,concept_book_dragonriders_of_pern
16271,concept_lake_big_spring
64657,concept_movie_badlands
38746,concept_city_island_no_
10070,concept_city_sabres
73268,concept_company_swatch
54874,concept_grain_rye
48587,concept_disease_add_adhd
62169,concept_musician_otis_redding
36986,concept_city_collierville
34279,concept_hotel_budget
45512,concept_academicfield_email
70453,concept_journalist_walter_pincus
72424,"44.9501500000000,-63.5987000000000"
610,"39.6191500000000,-105.7958400000000"
67044,concept_athlete_willie_harris
9664,concept_beach_bahia_pez_vela
28037,concept_website_quotes
60174,concept_personafrica_sofia_coppola
51173,concept_terroristorganization_harkat_ul_mujahideen
34564,concept_airport_hancock_international
56065,concept_newspaper_the_globe_and_mail
6796,concept_island_holiday
19501,concept_astronaut_eads
20190,concept_food_fresh_basil
15651,concept_weapon_case
73854,concept_musicartist_rise_against
16757,"34.7750600000000,-85.0029300000000"
43501,concept_writer_tacitus
31120,concept_televisionstation_wfxb_tv
18827,"20.7430600000000,-156.8961100000000"
10904,concept_country_career
4199,concept_county_savannah_area
63221,concept_book_little_house_in_the_big_woods
55512,concept_automobilemodel_edge
24728,concept_politicsissue_activity
37401,concept_organization_heilongjiang
71135,concept_person_shirley
40656,concept_sportsteam_the_masters_college_mustangs
64513,concept_movie_eraserhead
3809,concept_bodypart_skin_constrict
59399,concept_athlete_craig_biggio
56284,concept_mountainrange_lesser_caucasus
13958,concept_country_united_arab_emirates
21716,"57.4059650000000,-4.3542150000000"
58920,concept_clothing_leather_shoe
23011,concept_book_life_is_a_caravanserai
31564,concept_river_atchafalaya_river
61240,concept_movie_norma_rae
57308,concept_attraction_camden_lock
55999,concept_website_the_express
32544,concept_city_torshavn
23819,"47.3417200000000,-84.6499100000000"
72123,concept_company_medco
4487,concept_county_savannah
49862,concept_chemical_water
14653,concept_person_henry
10139,"33.4252800000000,44.5300000000000"
6767,"64.7166700000000,32.4833300000000"
22964,concept_politicsblog_raleigh
57964,concept_drug_tranxene_t_tab
5675,concept_personcanada_belzec
39993,concept_sportsteam_baylor_bears_basketball
8196,concept_building_mohammed_v
46127,concept_academicfield_foreign_languages_and_literatures
44451,concept_book_a_dying_light_in_corduba
64725,concept_director_roberto_benigni
34066,concept_hotel_sari_pan_pacific_hotel
43925,concept_book_amerika
40651,concept_sportsteam_dakota_state_trojans
37064,concept_city_kashi
29155,concept_vertebrate_ships
6189,concept_academicfield_pc
256,concept_televisionstation_wbpg
17801,concept_traditionalgame_big_one
4341,concept_retailstore_virgin_records
25538,concept_tableitem_site_visitor
39666,concept_sportsteam_florida_intl_golden_panthers
4897,concept_city_la_palma
32442,concept_university_anderson_graduate_school_of_management
49667,concept_animal_calf
4273,concept_personeurope_maddie
59474,concept_coach_justin_miller
24673,concept_room_lab
71731,concept_politician_mary_mcaleese
55036,concept_physiologicalcondition_cancer_increases
32185,concept_park_the_castro
37074,concept_city_sharm_el_sheikh
48669,concept_disease_sickle_cell_anemia
41436,concept_radiostation_kpcc
21250,concept_musicartist_devo
34328,concept_hotel_gaylord_national
52697,concept_room_small_lounge
7360,concept_invertebrate_worms
17544,concept_university_new_mexico_school
55609,concept_buildingmaterial_polycarbonate
71884,concept_organization_n366th_civil_engineer_squadron
37547,concept_city_knock
54038,concept_weapon_vent_free_gas
64216,concept_writer_walter_pater
24573,concept_recordlabel_blackend
369,concept_person_mississippi_state
44729,concept_writer_tolkein
55014,concept_food_meals
52523,concept_room_oceanfront_room
17593,concept_criminal_carlo_ponti
24440,concept_book_taps
71455,concept_ceo_anne_rice
31422,concept_river_willamette_river
65369,concept_athlete_dinara_safina
7310,concept_bird_elephant
65154,concept_coach_clint_barmes
70235,concept_newspaper_dayton_daily_news
47178,concept_bacteria_rickettsia_prowazekii
933,concept_sportsequipment_freestyle
51419,concept_jobposition_trainer
61242,concept_movie_chinatown
38421,concept_city_st_charles
17634,concept_blog_va
34064,concept_hotel_royal_york
8616,concept_coach_righetti
51412,concept_jobposition_social_worker
69036,concept_professor_david_hoffman
45477,concept_academicfield_communication_studies
11323,concept_videogame_grandmother
58321,concept_furniture_double_sofa
45906,concept_academicfield_public_service
71175,concept_person_bl__innocent_xi
25198,"35.0855600000000,63.1744400000000"
39425,concept_sportsteam_bulldogs
19243,concept_city_ozark
63507,concept_scientist_max_frisch
47827,concept_drug_zyvox
32698,concept_country_republic_of_kenya
23116,concept_person_master_p
21043,concept_attraction_vat_phou
4978,concept_city_arvada
813,concept_geometricshape_shape
56255,concept_mountainrange_southern_rockies
52901,concept_room_principal_bedroom
1262,concept_disease_pervasive_developmental_disorders
56591,concept_visualizablething_cathedral
70521,concept_journalist_michael_abramowitz
10010,"-8.5336100000000,126.7102800000000"
72666,concept_company_frontier_airlines
49505,concept_arthropod_natural_enemies
9192,concept_island_brecqhou
53639,concept_weapon_anti_ballistic_missile
40148,concept_sportsteam_uc_san_diego
25931,concept_county_palm_coast
27400,concept_geopoliticalorganization_torun
45515,concept_academicfield_liberal_arts
31162,concept_televisionstation_kiku
29981,concept_televisionstation_kvii
36814,concept_city_delray_beach
151,concept_televisionstation_kvie
50482,concept_chemical_glutamate
59197,concept_male_alex_lifeson
24318,concept_visualartist_robert_drummond
29984,concept_televisionstation_kvia
73465,concept_personus_allan_moss
2764,concept_book_war_and_peace
3395,concept_politicianus_second_person
21750,"20.9169400000000,-156.3938900000000"
69538,concept_professor_kevin_mckenna
153,concept_personnorthamerica_fax
60222,concept_athlete_dee_brown
62229,concept_musician_yngwie_malmsteen
24974,concept_lake_lolland
66118,concept_athlete_colter_bean
29982,concept_televisionstation_kviq
25197,concept_personnorthamerica_abdul_ahad
12882,concept_televisionstation_wtmj
43240,concept_book_alice
61194,concept_actor_patricia_neal
41314,concept_mountain_mount_miserable
17051,concept_monument_philadelphia_area
2788,"37.7755000000000,-122.4202400000000"
30202,concept_televisionstation_wtmd
43537,concept_book_celestine_prophecy
6600,concept_personeurope_malcolm_lowry
47746,concept_drug_oxaliplatin
49875,concept_drug_ibuprofen
44055,concept_book_blackwood_farm
11612,concept_bank_usps_air_mail
22541,concept_bank_npm
15823,concept_nondiseasecondition_mahalo
17810,concept_amphibian_nostrils
69748,concept_visualartist_frederic_remington
25516,concept_architect_italo_svevo
16763,concept_coach_gary_pinkel
42954,concept_book_last_of_the_mohicans
35465,concept_stadiumoreventvenue_civic_center
40214,concept_sportsteam_morgan_st_bears
41129,concept_mountain_mauna_kea
67727,"43.4833300000000,4.4666700000000"
61356,concept_actor_raye_dowell
4017,concept_automobilemaker_triumph
52555,concept_room_spacious_loft
118,concept_politicalparty_college
23552,"37.1419750000000,-118.5557500000000"
66077,concept_athlete_tyson_chandler
71658,concept_politician_chester_a__arthur
47994,concept_plant_live_oak
16059,concept_ceo_jay_adelson
44415,concept_book_starship_troopers
46981,concept_sportsgame_end
74892,concept_academicfield_accreditation
12107,concept_weapon_united_states_navy
39014,concept_lake_salmon_river
74948,concept_politicalparty_international_monetary_fund
44068,concept_writer_p__l__travers
16586,"48.1460000000000,17.1160000000000"
48388,concept_crustacean_lobsters
61940,concept_musician_robert_johnson
3250,concept_person_penny_lancaster
59177,concept_politicianus_lieberman
6293,concept_musician_styx
49531,concept_insect_gnats
13517,concept_product_adobe_acrobat
18625,concept_ceo_andy_grove
20665,concept_person_sims
8522,concept_zoo_celeste_center
25522,concept_biotechcompany_pain
7185,concept_architect_application
19709,concept_county_nicholls_state
4283,concept_publication_job_opportunities
47127,concept_physicalcharacteristic_mess
17838,concept_person_sills
63687,concept_book_complete_novels
46572,concept_disease_heart_problems
59494,concept_athlete_alonzo_mourning
55660,concept_room_marble_master_bath
28221,concept_consumerelectronicitem_operating_systems
3497,concept_academicfield_clinics
6945,concept_beach_blawenburg
1344,concept_transportation_money
4255,concept_person_rodriguez
21029,concept_airport_taylor_lake_village
12207,concept_researchproject_study
64877,concept_athlete_darren_clarke
33294,concept_retailstore_cafe_coffee_day
61890,concept_musicartist_jesus_lizard
48403,concept_fish_hammerhead_sharks
20530,concept_vegetable_peanuts
6943,"32.5916662500000,130.2604162500000"
46736,concept_sport_water_skiing
28836,concept_website_decision
36637,concept_city_otsego
60004,concept_athlete_bill_bray
4377,concept_landscapefeatures_seascapes
55448,concept_agriculturalproduct_slow_cooker
47737,concept_drug_anacin
63151,concept_book_dragons_on_englor
59853,concept_book_death_be_not_proud
49805,concept_musicgenre_grunge_rock
5543,concept_writer_brownbear
30366,concept_televisionstation_kswb
46856,"35.8892500000000,-93.7310200000000"
9169,concept_insect_spectacle
2839,"38.2245600000000,-0.5191900000000"
69464,concept_book_baking_cakes_in_kigali
10940,concept_park_fan
67828,concept_personmexico_michael
44959,concept_book_on_writing__a_memoir_of_the_craft
30824,concept_televisionstation_ktab_tv
49508,concept_arachnid_lone_star_tick
23786,concept_plant_pathfinder
63538,concept_book_the_way_of_shadows
58616,concept_bathroomitem_whirlpool_tubs
30171,concept_televisionstation_kwnb_tv
40097,concept_sportsteam_queen_s
68529,concept_politicianus_john_salazar
27650,concept_arthropod_bit
49833,concept_chemical_atoms
15112,concept_river_paktia_province
45818,concept_academicfield_extension
50708,"23.0833300000000,70.1333300000000"
15927,concept_vehicle_government_agencies
67818,concept_personmexico_david_west
59150,concept_movie_octopussy
68627,concept_politicianus_senator_kohl
34073,concept_hotel_tower
29426,concept_sportsteam_charlotte_49ers
12351,"21.1500000000000,97.3500000000000"
41562,concept_radiostation_wish_tv
6434,concept_company_miami_herald001
366,concept_televisionstation_kbtc_tv
59945,concept_personcanada_rupert_friend
16977,concept_planet_question
52898,concept_room_second_guest_room
42692,concept_writer_john_updike
67888,concept_mlsoftware_beep
58706,concept_bodypart_heart
63595,concept_book_the_neon_rain
34835,concept_visualizablescene_leeds_bradford
2004,concept_language_windish
19714,"35.8269300000000,-82.1119200000000"
60114,concept_male_billy_ray_cyrus
14525,concept_wine_green_bay
15000,"-42.8166700000000,147.3166700000000"
60992,concept_person_martha_miller
27095,concept_male_abigail
24642,concept_plant_stately_oaks
26344,"39.9858200000000,-105.1130400000000"
13889,concept_governmentorganization_office_of_management_and_budget
41310,concept_mountain_sneffels
68465,concept_politicianus_matt_blunt
71288,concept_organization_cpvcc
70449,concept_journalist_clyde_haberman
46967,concept_sportsgame_n2008_nba_finals
2255,concept_person_gabriel
51158,concept_politicalparty_coalition_provisional_authority
12034,concept_politicianus_democratic_candidate_barack_obama
73870,concept_musicartist_mars_volta
53285,concept_weapon_uzi_machine_guns
73321,concept_bank_hbos
37506,concept_city_bhagalpur
13559,concept_videogamesystem_adobe_lightroom
13890,concept_governmentorganization_oge
14807,concept_person_tonya_lewis_lee
54193,concept_visualizableobject_throttle
8429,concept_nut_hypertension
67658,concept_personcanada_michael_gordon
7520,concept_person_steve_mcpherson
53662,concept_weapon_smartlock_pistols
46942,concept_sportsteam_philies
53726,concept_weapon_five_weapons
66522,concept_athlete_joe_gordon
74852,concept_male_last_adam
11403,concept_filmfestival_eight
52989,concept_clothing_costume
64252,concept_book_shogun
43554,concept_writer_thomas_keneally
36629,concept_city_canby
58173,concept_buildingfeature_frames
45668,concept_academicfield_engineering_psychology
60579,concept_athlete_charlie_morton
42314,concept_sportsteamposition_pitcher
14611,concept_visualizablething_front
74993,concept_port_kessingland
67451,concept_coach_chris_berman
50944,concept_profession_contacting
20303,concept_vegetable_walnuts
14512,concept_governmentorganization_federal_transit_administration
1483,concept_book_mystery
59675,concept_male_kenneth_wright
59198,concept_musicartist_rush
57550,concept_drug_blopress
47754,"54.8766300000000,-94.9331700000000"
60011,concept_book_deception_point
28042,concept_website_desktop
61543,concept_person_jamie
1338,concept_politicsissue_more_money
42231,concept_sport_motorsport
21431,concept_amphibian_care
16878,concept_writer_jim_marrs
31297,concept_televisionstation_wmmp
60062,concept_politicianus_richard_burr
10494,concept_politicsblog_citizen
20799,concept_airport_general_mitchell
7376,concept_insect_butterflies
47231,concept_physiologicalcondition_queensland_tick_typhus
3808,concept_book_all_about_h__hatterr
51231,concept_election_municipal_elections
44614,concept_book_sin_city
62799,concept_person_lanni
46888,concept_sportsgame_news
21313,concept_river_nushagak
66067,concept_athlete_josh_banks
22203,"41.8818000000000,-87.6245350000000"
45252,concept_academicfield_software_engineering
37042,concept_city_deerfield
41915,concept_scientificterm_conditional_random_fields
69375,concept_person_jack_newton
12088,concept_lake_lago_yelcho
1707,concept_jobposition_nursing
72996,concept_automobilemodel_ikon
64458,concept_personnorthamerica_johnson
57850,concept_drug_humalog
9203,concept_sportsteamposition_centrefield
55722,concept_officebuildingroom_spacious_double_rooms
6605,concept_book_the_assistant
23781,concept_automobilemodel_altima
38219,concept_city_leiria
43485,concept_book_firewall
61049,concept_movie_enchanted
51941,concept_profession_execution
3177,concept_personafrica_garden_city
22678,"38.3395600000000,-75.6549300000000"
33596,"18.9654440000000,72.9338320000000"
24622,concept_website_sidestep_
29335,concept_attraction_columbia_area
67945,concept_book_naked
5883,concept_wine_vintages
35729,concept_stadiumoreventvenue_oncenter
44844,concept_book_crucible
28795,concept_book_castle_roogna
60176,concept_movie_lost_in_translation
5231,concept_country_tunisia
69463,concept_female_gaile_parkin
65462,concept_athlete_mike_lincoln
62038,concept_musician_feist
58500,concept_bathroomitem_spa_tub
62420,concept_musician_sonny_landreth
38063,concept_city_castine
52899,concept_officebuildingroom_large_double_room
44755,concept_book_n3rd_degree
57843,concept_drug_tofranil
43949,concept_book_the_woodlanders
28698,concept_city_barcelona
9383,concept_televisionstation_kbfd
4616,concept_city_paw_creek
58983,concept_clothing_sale
13928,concept_person_keturah
49336,concept_fish_cold_water_species
10640,concept_transportation_exchanges
62113,concept_musicartist_rancid
18211,concept_beverage_madison
38204,concept_city_rancho_cordova
11904,concept_hobby_integrated_design
34992,concept_city_whistler
19476,concept_professionalorganization_american_wind_energy_association
73081,concept_automobilemaker_caterham
1708,concept_tool_tools
37039,concept_city_fridley
74585,concept_musicalbum_reality
46257,concept_university_university_of_hong_kong
59064,concept_agriculturalproduct_markets
44748,concept_book_dolores_claiborne
2689,concept_eventoutcome_establishment
25878,concept_book_the_return_of_the_soldier
72621,concept_company_asian_spirit
16762,concept_personaustralia_gary_pinkel
37167,concept_city_effingham
46716,concept_hobby_outdoor_adventure_activities
12303,concept_currency_myanmar
51471,concept_profession_technicians
68784,concept_politicianus_webb
5639,concept_automobileengine_ford_explorer
50807,concept_island_funafuti
43403,concept_book_from_dead_to_worse
9881,concept_bird_mammals
28225,concept_nut_server
61824,concept_musician_michael_angelo_batio
8437,concept_blog_spokesman
16724,concept_recordlabel_mute
20090,concept_time_canadian_football_hall_of_fame
14271,concept_visualartist_e_40
68843,concept_personus_use_returns
30017,concept_televisionstation_kwba
47917,concept_plant_saplings
59973,concept_male_joakim_noah
51149,concept_politicalparty_australian_government
28161,concept_bird_dabblers
34903,"34.7247650000000,-92.2577150000000"
22193,concept_celebrity_justin_gaston
70154,concept_journalist_louis_uchitelle
66929,concept_athlete_xavi
57099,concept_aquarium_how_to_set_up_aquarium
24624,concept_bank_select
20197,concept_meat_bun
21401,concept_musicalbum_discovery
35605,concept_stadiumoreventvenue_sommet_center
68410,concept_politicianus_joseph_i__lieberman
7491,concept_company_maxis
2339,concept_braintissue_pineal_gland
10239,concept_person_jossey_bass
591,concept_crustacean_kid
22592,concept_bank_axa
22392,concept_person_phoebe
56569,concept_hallwayitem_radiant_floor
30889,concept_televisionstation_kcts
2850,"41.7009300000000,-72.5934200000000"
44306,concept_book_red_harvest
71818,concept_person_judge_david_hale
37692,concept_city_nagasaki
59290,concept_director_stanley_donen
13572,concept_mediatype_report
75182,concept_televisionshow_passion
18423,concept_disease_kidney_problems
50787,concept_island_hilton_head_island
9235,concept_book_king_john
44210,concept_writer_arthur_agatston
66807,concept_athlete_eddie_kunz
63397,concept_book_tuck_everlasting
28220,concept_bathroomitem_desktop
11574,concept_televisionstation_saint_louis
41527,concept_radiostation_knx
42852,concept_book_the_purpose_driven_life
23914,"42.2081600000000,-71.0058800000000"
60572,concept_coach_marshall_faulk
19077,concept_personus_barry_gibb
21293,concept_mountainrange_benevenagh
943,concept_beach_bronx_ny
41689,concept_radiostation_kuow_fm
29516,concept_sportsteam_albany_great_danes
55568,concept_attraction_temple_bar
55590,concept_visualizablething_soy_protein
65568,concept_personeurope_david_miller
6618,concept_bank_astoria
43218,concept_book_the_crying_of_lot_49
22569,"43.7361100000000,7.4250000000000"
6514,"30.4135400000000,-97.7375100000000"
30281,concept_televisionstation_kttv
60290,concept_personmexico_tito_ortiz
34280,concept_hotel_grand
3273,concept_person_david_boreanaz
35463,concept_stadiumoreventvenue_field
14022,concept_blog_slashdot
18362,concept_professionalorganization_oasis
55717,concept_furniture_beds
74863,concept_newspaper_neighbors
70754,concept_journalist_eric_bailey
59787,concept_male_kevin_garnett
9214,concept_personus_shakespeare
70438,concept_journalist_kit_stier
49161,concept_meat_dish
6710,concept_city_link
40871,concept_sportsteam_hofstra_university
72438,concept_company_hk_disneyland
31171,concept_televisionstation_wptz_tv
2512,concept_bodypart_fetus
62571,concept_musician_chris_squire
67991,concept_politicianus_frist
34305,concept_hotel_fairmont_empress
71377,concept_ceo_janet_l__robinson
3289,concept_personus_john_browne
10590,concept_stateorprovince_states
37652,concept_city_linz
58144,concept_drug_galvus
75096,concept_nonprofitorganization_agc
3057,"23.3168500000000,120.9199533333333"
67388,concept_coach_andrew_alberts
60020,concept_athlete_dustin_pedroia
48038,concept_plant_palm_trees
20103,concept_convention_condition
32887,concept_city_johor_bahru
67412,concept_coach_new_jersey_devils
24732,concept_lake_strait_of_gibraltar
44206,concept_writer_dostoyevsky
57853,concept_drug_zomig
64241,concept_personeurope_e__nesbit
13824,concept_coach_south_carolina_gamecocks
1728,concept_athlete_lecavalier
43209,concept_book_mister_johnson
49542,concept_insect_housefly
48972,concept_mammal_axis
73954,concept_musicartist_deftones
12692,concept_person_sam_donaldson
40395,concept_sportsteam_kobe_university
13574,concept_software_microsoft_word
30452,concept_televisionstation_wkpt_tv
68751,concept_politicianus_dmitry_medvedev
30606,concept_televisionstation_wlvi_tv
4642,concept_city_rancho_cucamonga
45602,concept_academicfield_american_studies
58815,concept_artery_process
33630,"34.0669900000000,-118.4007000000000"
8478,concept_visualizablething_blood_stream
61143,concept_movie_terms_of_endearment
65249,concept_athlete_daniel_schlereth
34595,concept_airport_edinburgh_international_airport
34677,concept_airport_senai
29609,concept_book_the_communist_manifesto
32947,concept_stateorprovince_bahia
53871,concept_weapon_maces
14051,concept_website_new_yorker_magazine
29255,concept_city_khe_sanh
56046,concept_newspaper_toronto_sun
16920,concept_monument_deshnok
10381,concept_room_set
28722,concept_biotechcompany_control
40298,concept_sportsteam_cent__michigan_chippewas
61223,concept_movie_jfk
65946,concept_athlete_jake_delhomme
53912,concept_weapon_infantry_weapons
35642,concept_stadiumoreventvenue_baltimore_convention_center
