8889,sexploitation film
8754,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe"
9409,63rd Academy Awards
40,Laurie Anderson
12468,Jacksonville
8103,Aidan Gillen
3547,University of Minnesota
23,Morgantown
5374,69th Academy Awards
7798,mechanical engineering
12962,Alberta
11181,Friends with Benefits
7990,Club Universidad de Chile
7564,Pharrell Williams
426,Dirk Bogarde
10639,Le Havre A.C.
8238,S.K. Sturm Graz
5191,13 Going on 30
14064,L-Cystine
11876,"Lust, Caution"
2082,Robin Hood: Prince of Thieves
12707,Jane Fonda
11224,Dorothy Jeakins
11548,Craig Rocastle
5811,German cuisine
4059,Hereford United F.C.
11033,Suva
7556,Larry Niven
10935,Kassel
6392,Rubin Kazan
5321,Mean Girls
3413,Grammy Award for Best Album for Children
6429,2009 Sundance Film Festival
9487,Jeremy Davies
6238,APOEL F.C.
5648,George Orwell
11851,The Aristocrats
11227,Robert Schumann
13141,Laura
4882,Venu Madhav
245,High Wycombe
12744,Mandatory Palestine
9437,Sindh
8898,Hannibal Rising
11364,Screen Actors Guild Award for Outstanding Performance by an Ensemble in a Drama Series
9090,James McAvoy
14134,Tempe
4148,Jason Kidd
10951,Jeremy Renner
6852,1954 Major League Baseball season
5354,K-pop
7650,Vanity Fair
8003,Maharashtra
5241,George Kennedy
8822,Monica Rial
1364,June Allyson
6883,Jack Kerouac
7625,Lutheranism
13682,Harris County
5798,2004 NBA Draft
4787,Comic Relief Does Fame Academy
3553,Freakazoid!
8766,Superman/Batman: Public Enemies
5243,Fiji
9037,Rajasthan
3701,democracy
14350,Royal Oak
8074,American Book Awards
11386,slice of life
3815,Maura Tierney
2605,Robert Smith
2368,Benicio del Toro
5399,University of Madras
10989,serial killer
6784,Kazakhstan national football team
13667,Falls Church
11159,Ezra Pound
13166,Ran
7521,Tooth & Nail Records
2200,Dilwale Dulhania Le Jayenge
6254,Steve Gerber
1291,Paul Bettany
12485,Abraham Lincoln: Vampire Hunter
4709,historical fiction
12907,Michael J. Fox
4906,Lea Michele
10840,1992 NCAA Men's Division I Basketball Tournament
5726,Sleepers
7361,Alliance Films
7491,Leipzig
14199,Fort Lauderdale
3120,Dr. John
10433,A Star Is Born
2846,Daddy Yankee
11178,Peter Weir
8357,Massachusetts
12229,Sofia
5136,Kappei Yamaguchi
10159,The World's Fastest Indian
5451,SK Rapid Wien
396,Cuba Gooding Jr.
11457,Buffy the Vampire Slayer
13080,Arizona Coyotes
6472,Hamilton
12705,Duluth
7979,Donnie Yen
10605,Screen Actors Guild Award for Outstanding Performance by a Male Actor in a Leading Role
826,IMAX
13923,DeKalb County
7421,Cape Verde national football team
6168,Kevin McHale
12935,headache
7497,itch
7865,Julia Ormond
172,Ireland
11624,Mantua
10066,WarGames
5059,Alfred Newman
1093,Northwestern State University
6941,Amadeus
8515,Philip K. Dick
2830,Ian McEwan
10697,Robert Zigler Leonard
139,Bowling for Columbine
3181,South Shields
12230,Taipei
10692,FSV Frankfurt
12861,18th Screen Actors Guild Awards
7805,Max Weber
9292,Sydney
5781,Ghent
11740,FC Kuban Krasnodar
13490,John Zorn
9181,88th United States Congress
10422,museum
12246,28th Academy Awards
13775,Anguilla
5151,Tulane University Law School
4887,Changeling
5715,Mark Ruffalo
10118,set decorator
1341,Notting Hill
14227,Columbus
3327,Palomar Observatory
8140,The Cabin in the Woods
7011,Jill Scott
9781,Pamela Fryman
4385,Mountain Time Zone
10817,Smokin' Aces
369,Zhang Yimou
3012,Verve Records
10170,Election
2682,David Geffen
9136,Sega Games
13027,Hebei
2840,University of Essex
1393,Bury St Edmunds
7815,modernism
4158,David Wenham
7422,James Wong
3305,William Friedkin
3512,potassium
8491,The Last Airbender
3557,David Nutter
3107,Ashford
9132,Scientology
7855,marriage
9368,Scott McDonald
12317,Perth
12608,philosophy of mind
6043,Peter Cullen
10026,Wyoming
7610,Sheila Nevins
200,Chesterfield
9319,Larry Cohen
5928,Kingdom of Bulgaria
144,University of New South Wales
6287,Roots
12555,Anne McCaffrey
12696,Merryl Streep
872,House of Hanover
1486,Billy Bob Thornton
3537,accountant
7734,Maldives
7099,Keanu Reeves
6957,Antonio Banderas
11475,Brett Favre
7489,Shanghai Shenhua F.C.
7029,James Stewart
2876,KRS-One
8616,Vladimir Lenin
10304,BAFTA Award for Best Actress in a Leading Role
10337,Crimean Astrophysical Observatory
3162,Manisha Koirala
4942,The Big Bang Theory
7790,The Twilight Zone
9443,Saint Patrick
10747,Jackson
9434,The Man Who Knew Too Much
10725,Easton
9744,L-Tyrosine
4640,ecology
7660,Laura Innes
12629,Homeland
5704,Skidmore College
5544,Belgium national football team
11979,John Travolta
12083,Peter Gabriel
6474,Paul Sorvino
12404,National Book Award for Fiction
3726,Satellite Awards 2006
11449,water polo
8826,Order of St. Olav
10699,Academy of Motion Picture Arts and Sciences
8672,Peterborough
6122,Priyanka Chopra
13758,Portage County
13472,1932 Summer Olympics
11961,Angels & Demons
10015,The Cider House Rules
6833,June
2998,cello
1153,dark wave
6154,Hammond organ
5773,Peter Buck
13377,Mono County
2734,Jimmy Page
4210,David Spade
12535,Game Change
1904,CeCe Winans
5376,Ray Winstone
9165,James Hong
6858,Jean Cocteau
1549,Burt Lancaster
7222,Kingdom of the Netherlands
420,Melvins
9502,Siena
3762,Count Dracula
11495,Cleopatra
6723,indie pop
8245,nursing
6779,Nick Broomfield
4587,Central European Time
4480,University of Alabama at Birmingham
11102,Limitless
506,Ralph Richardson
758,Ed Harris
11927,Georgia Institute of Technology
1704,Batman
2586,Arthur C. Clarke Award
10110,Democratic Republic of the Congo
2365,Martine McCutcheon
4211,conga
5272,UTV Motion Pictures
9473,Matthew Morrison
1407,Harland and Wolff
1318,Agnes Moorehead
8582,Rodrigo Santoro
815,University of British Columbia
10409,Dante Spinotti
9862,University of Dhaka
630,roots reggae
2538,UNK_25
1210,Joanne Woodward
5830,Televisa
12259,Trenton
12400,Chatham
11041,Britpop
14408,"Charles, Prince of Wales"
7679,Andrew Lincoln
8272,FC St. Gallen
1794,Bergamo
3022,Crunk
14288,Kingston
511,Harry Dean Stanton
4907,Hobart and William Smith Colleges
12670,FC Khimki
5674,King Arthur
4223,starting pitcher
2859,Steve Jordan
11077,Winchester
9004,Royal Navy
7931,Manchester
7589,Louis Armstrong
7749,Richard III
6892,Topsy-Turvy
4491,Jeremy Northam
6119,Eddie Albert
5298,Jermaine Dupri
539,Michael Hordern
3531,T. Rajendar
714,John Cale
865,Bremen
4272,Grammy Award for Best Rock Gospel Album
9968,Danny Denzongpa
12978,Box Elder County
6490,The Motorcycle Diaries
8367,John Box
7793,David Chase
7657,neofolk
7026,Ajay Devgan
13883,Kennebec County
360,Ken Burns
11188,Regency Enterprises
12666,Louisiana Tech University
6441,The Human Stain
10048,Wallace Shawn
1124,CBS News
3133,City Slickers
9230,16 Blocks
2803,Cairo
5589,PolyGram Filmed Entertainment
2743,Henry Mancini
4741,University of Bucharest
12684,End of Watch
4902,Florida A&M University
4192,21 Grams
6032,Phil Hartman
5520,Fort Collins
4762,The Starter Wife
11492,European theatre of World War I
12846,Lionel Barrymore
11216,FC Schaffhausen
12078,Salzburg
7768,The Golden Compass
13542,Jonathan Frakes
13145,Miramax
659,Itzhak Perlman
5313,fiction
351,Heavy Metal
3104,King's Lynn and West Norfolk
12795,Rickey Henderson
5711,Greece national football team
273,Abilene
445,Berlin
13354,Shanxi
7677,Michigan
9593,melodic hardcore
5710,Golden Gate Bridge
2469,The Little Mermaid
8293,David Simon
5551,Colombia national football team
10199,long snapper
1388,Daniel Barenboim
7669,Metallica
8745,Carmine Infantino
9415,Southeast Asia
3909,lead guitar
204,Nick Park
8590,Jack Elam
4571,Tony Sirico
5561,Fritz Lang
12934,Napoleon
2153,Alberto Iglesias
5701,Ghana
9723,Christian hardcore
11117,Vernon Chatman
5662,Guyana
4947,CWA Ian Fleming Steel Dagger
7588,Kid Cudi
7186,Kentucky
13424,Neve Campbell
398,Hangzhou
10426,Norfolk
7658,Vera Drake
2693,Greater Houston
2617,Tara Strong
3630,2000 Major League Baseball season
7950,Holby City
5147,symphonic black metal
10411,Golden Satellite Awards 2004
676,Jonathan Lynn
9811,University of Michigan
11100,I Spy
12856,Steven Seagal
13319,Imperial County
8393,Tom DeFalco
1866,esophageal cancer
12787,65th British Academy Film Awards
3146,Redlands
9361,Lou Scheimer
9722,Thuringia
7311,Missouri Tigers football
13870,Genesee County
13356,Santa Cruz
12569,Academy Award for Best Actress
2145,Gateshead
10012,William Howard Taft
7468,Nine
3210,Sonic X
7794,A Civil Action
4701,Van Helsing
1295,Only Fools and Horses
10466,Dark Shadows
11970,Bureau of Land Management
13316,The Wolfman
10807,Marco Beltrami
11288,War Horse
11067,Katharine Hepburn
13820,Richard Branson
3906,Dwight D. Eisenhower
4186,Anger Management
11571,Regensburg
4710,vitamin A
5010,Eastern North Carolina
10024,Windsor
10005,T-Pain
3368,Glen A. Larson
13854,Washington County
4865,P.S. I Love You
8210,MSV Duisburg
9448,Harold Gould
2766,Jon Bon Jovi
3620,Washington State Cougars football
7175,Kraftwerk
9771,time travel
14145,Eureka
256,Australian Broadcasting Corporation
10468,16th Screen Actors Guild Awards
2109,liver tumor
12220,Basra
65,The Full Monty
6167,Roger Birnbaum
1102,carpentry
12652,58th Primetime Emmy Awards
2363,Jane Krakowski
13943,County Limerick
10544,Mars Attacks!
1216,Shanghai Knights
4142,Cold Mountain
1823,The Rose
6341,China national football team
5390,Christine Langan
3994,feminism
600,Jaipur
5663,Jason Lee
4322,tight end
1848,Rebecca Romijn
6398,Stan Laurel
11234,Kevin Corrigan
5688,chronic kidney disease
11954,Lorenz Hart
6832,Jane Austen
2536,Humboldt University of Berlin
4977,visual effects art director
13916,Zhejiang
7648,Celtic rock
438,Brampton
485,Hud
9649,train
7443,Network
893,University of Missouri
5106,Tony Scott
7541,Notre Dame Fighting Irish football
2029,Chris Thile
7115,Prince of Persia: The Sands of Time
5856,Ismail Merchant
8583,Palau
3971,Santa Barbara
12530,El melon
220,Joe Jackson
3956,David Hilbert
13460,Melissa Etheridge
10865,Mutiny on the Bounty
11189,Albany Devils
6283,Hobart
9161,Bob Weinstein
12753,Zaragoza
2555,New York metropolitan area
11123,49th Academy Awards
12331,Oregon State Beavers football
5507,Harry Potter and the Order of the Phoenix
12373,cabaret
686,Destiny's Child
388,Star Trek: Insurrection
13946,University of Southampton
9547,The Beatles
2728,The Edge
2380,Procter & Gamble
12922,Brighton & Hove Albion F.C.
14204,Andrew Jackson
7619,superhero film
12539,Bounce TV
7763,Walter Plunkett
1233,2001 Grammy Awards
4411,Stacy Keach
1860,Radcliffe College
1208,KwaZulu-Natal
644,Peter Ustinov
6292,David A. Stewart
8776,Percy Jackson & the Olympians: The Lightning Thief
7968,John Swartzwelder
1745,Michael Keaton
1922,Kirk Franklin
6792,Jamaica national football team
6074,George Duning
14398,"Englewood, New Jersey"
6257,Adam Goldberg
1197,Three Kings
10776,Monterey
10988,Gwyneth Paltrow
10567,Don Siegel
10445,Richard Portman
3303,Rhino Entertainment
4274,Dennis Hopper
4699,Kellogg School of Management
2328,Con Air
6657,avant-garde music
10962,13 Assassins
11464,Feyenoord
4107,106th United States Congress
3100,Irvine
9499,Silver Star
5540,Alpha Delta Pi
11081,52nd Primetime Emmy Awards
15,Monte Carlo
3252,Chittagong
14133,Scottsdale
13805,Atlantic County
2575,Peter Cook
10910,An Inconvenient Truth
1586,Minas Gerais
7436,Lesotho
14194,Greenwich
2480,Cardiff
6867,Mark Mancina
14276,The Right Stuff
566,easy listening
2761,Kid Rock
11111,F.C. Lorient
85,Jackie Gleason
10712,The End Records
6772,Ukraine national football team
9887,The Smurfs
1871,Travis Tritt
8541,20th Century Fox Home Entertainment
5154,UNK_7
11389,Edward VII
7342,Universal Records
5844,Alice in Wonderland
4922,Jersey Girl
3764,Jack Huston
2677,Richard Chamberlain
12389,Messina
3093,Columbia
4092,Gustavo Cerati
5661,George H. W. Bush
11493,Goldie Hawn
6458,bay
9770,Tim Curry
12775,Silver Linings Playbook
6086,Gorillaz
5089,Robert Forster
8017,Bradford Park Avenue A.F.C.
14107,Aachen
2889,Steven Tyler
7646,liberal arts college
7719,Irwin Winkler
3232,chemotherapy
12204,economist
5664,geography
11322,Rajendra Nath
2708,Levon Helm
6464,Tate Donovan
12809,breakbeat
8504,physics
4087,Brad Dourif
5835,Ed O'Neill
13259,Bryn Mawr
12654,Bendigo
10380,Raghuvaran
5142,Electric Light Orchestra
8471,Enlightenment in Spain
12996,The Third Man
7210,right fielder
10488,Carlton Cuse
12838,LGBT
11536,Dick Cheney
8746,political science
564,Angela Lansbury
1378,Laval
10534,Seraphim Falls
1814,Providence College
12881,The African Queen
4286,The King of Comedy
1899,Birkenhead
9130,American Council of Learned Societies
4987,Flight of the Conchords
10095,Yerevan
7573,Melbourne Victory
14280,Hannah and Her Sisters
14373,Great Falls
1671,Ray Romano
6335,Eva Longoria
11031,Anthrax
4080,Communist Party USA
14068,Mughal Empire
9830,Trinity College
6823,Jules Verne
9110,Natalie Morales
5565,Ronny Cox
1467,docudrama
3913,High Anxiety
9710,Theravada
10235,Kayserispor
8378,Oxford
12152,Chick Corea
10479,Tennis Borussia Berlin
2700,Italian Renaissance
5850,John Woo
1055,Benjamin Franklin
4339,Len Wein
20,Everett
162,Albanian
7729,Exodus
10987,British Raj
252,East Lansing
25,Nikolai Gogol
3949,SC Cambuur
5274,Satellite Award for Best Cinematography
8627,Orry-Kelly
3675,The Prize
13050,Houston Rockets
562,Bahrain
2416,Brad Garrett
2063,Newburgh
1607,Claire Danes
345,Mstislav Rostropovich
14017,Denzel Washington
5443,Anthony LaPaglia
9387,March of the Penguins
913,Colm Meaney
37,timpani
11867,children's literature
753,Peter Fonda
13878,Flathead County
782,Porto Alegre
6728,Miami metropolitan area
13035,New York Knicks
2758,George Michael
2920,Waddy Wachtel
3139,Barrow-in-Furness
8932,Roman Empire
3143,Charles Stross
6897,Emily Blunt
6714,Sparks
5618,Irish American
118,Adolphe Menjou
1579,Chris Cornell
12384,pornographic actor
4836,Teletoon
3183,speaker
3023,Breakcore
660,Ben Kingsley
5822,George Fenton
5579,Richard Masur
8857,Pittsburgh
9436,Spanish Civil War
5471,Legislative Assembly of Ontario
2053,Andover
11229,Espoo
3693,Digital Equipment Corporation
8171,San Diego State Aztecs football
1442,Alice in Wonderland
4029,Colchester United F.C.
12269,San Juan
1552,Walter Lantz
13795,Mercer County
4062,Northwich Victoria F.C.
1687,"University of California, Riverside"
9061,social problem film
8978,Rhine
12238,Montgomery
1014,Loretta Young
14326,Lawrence
12481,Dubuque
12650,Jack Reacher
13185,Cascade Range
3801,Rich Sommer
6625,January Jones
3438,Mark Cuban
6660,The Taking of Pelham 123
13626,Wood County
5268,Satellite Award for Best Adapted Screenplay
10777,Monterrey
7100,Me and Orson Welles
4020,Friesland
4109,Liberty University
13208,Leuven
7193,Matt Lauer
5996,Seattle Sounders FC
13568,Avicenna
7954,George R. Nelson
5877,Shanachie Records
9681,Tampa Bay Buccaneers
12058,Steuben County
6904,Primal Fear
10406,CITV
7162,Korean War
1008,retail
14504,Steubenville
7207,Ellen Page
4852,Philip Seymour Hoffman
3491,"Grammy Award for Best Arrangement, Instrumental and Vocals"
4462,Elisabeth Shue
4189,Samantha Morton
6624,Adam Arkin
13037,Philadelphia 76ers
5644,Turun Palloseura
1757,Varanasi
3735,David Miner
11729,rabbi
751,Woody Harrelson
6182,Tom Waits
7592,Sherlock Holmes
9039,FC Carl Zeiss Jena
582,picture book
10805,Oklahoma City Barons
11349,35 mm film
3040,Charlie's Angels
12448,Lawless
6818,Brave
9749,A.C. Perugia Calcio
14495,Fatal Attraction
11219,Catania
12779,2010 Australian Film Institute Awards
5360,Molly Shannon
459,Blessed Virgin Mary
4998,indie folk
12806,Flight
14267,Pashto
10969,MyNetworkTV
12520,Brittany
5287,National Society of Film Critics Award for Best Supporting Actor
13013,Collier County
12342,2007 NFL Draft
11406,Guitar Hero II
6388,IF Elfsborg
7046,Donal Logue
8675,University of North Texas
5400,2008 Sundance Film Festival
10063,Tony Award for Best Featured Actress in a Musical
7009,Jim Henson
13612,Manche
13329,The Ice Storm
8207,Nicole Kidman
4209,state school
11910,San Jose
12915,Tranmere Rovers F.C.
14265,1998 Winter Olympics
13575,Galway
3711,Lyndsy Fonseca
12826,Northamptonshire
11833,Laura Carmichael
2912,Ben Harper
3577,NC State Wolfpack men's basketball
11557,Corvallis
5212,Faroe Islands
1948,Antilles
7796,Estudiantes Tecos
2123,Elizabeth Daily
7236,Peter Lamont
6383,Hewlett-Packard
11879,David Henrie
2249,Jennifer Love Hewitt
1106,Harlem Renaissance
10627,Solitary Man
7863,The Rules of Attraction
9573,Mo Willems
12098,Thiruvananthapuram
2023,Buenos Aires
119,Jackie Cooper
3943,New England
478,Western Michigan University
5834,Thirtysomething
8024,Michael Crichton
7457,Lund University
4356,Olympique de Marseille
13059,Phoenix Suns
6140,Robert Gates
12799,The Gambia
9055,epic film
2797,Richard Hunt
775,glam metal
689,1900 Summer Olympics
5176,Stanley Donen
1912,Matador Records
2071,Czechoslovakia
11414,Bad Teacher
1882,Moonraker
12293,29th Academy Awards
11199,Roland Anderson
11768,Somerset
9551,Thomas Hobbes
1004,dub
13053,San Antonio Spurs
7230,U.S. Gold
6473,Cars
9516,viola
10846,2000 NCAA Men's Division I Basketball Tournament
866,Brandenburg
8055,Dee Bradley Baker
6418,Grammy Award for Best Contemporary Jazz Album
7936,Mel Brooks
12667,Foreign Correspondent
6394,Peyton Place
4292,Jared Leto
13913,DuPage County
3782,Chris Sheridan
4747,Four Rooms
2104,Ben Stein
7859,Elie Samaha
10182,The Women of Brewster Place
3051,Christopher Plummer
12599,CNN
7892,Cercle Brugge K.S.V.
10827,Flash Gordon
1970,Bill Conti
8890,Queen's University
10275,TMNT
12046,North Brabant
10821,Leigh Harline
10484,niacin
9807,Chris Brown
844,Willy Wonka & the Chocolate Factory
8765,Pierre Trudeau
5577,Ving Rhames
6444,Shōtarō Ishinomori
10419,Charles Lang
2033,Celtic music
3538,2008 NBA Draft
7282,Mithun Chakraborty
5620,Terry O'Quinn
7384,MeTV
6687,Tabu
1262,Canton of Valais
11767,Cisco Systems
10735,accounting
8622,Ferret Music
179,psychedelic trance
11225,Brad Pitt
8459,Portland Timbers
12439,Samuel R. Delany
9066,Richard Jenkins
9738,American Pie
9869,Democratic-Republican Party
9913,Venezuela
6056,Macy Gray
2763,Ice Cube
2932,Keir Dullea
10510,NOFX
2048,Rose McGowan
8639,Relapse Records
7003,Jack Kemp
1804,Finding Nemo
12763,Benjamin Britten
9847,"University of California, Davis"
7483,League of Nations
12633,Piranha 3DD
1156,Spelman College
12671,Great Expectations
12198,Penn State Nittany Lions football
1974,Amanda Lear
8981,Ruth Gordon
14097,cancer
4009,Fort Wayne
580,electronic body music
661,F. Murray Abraham
7493,Matthew Bellamy
466,Journey
5375,Northern Illinois University
12309,Parkinson's disease
4401,Newnham College
1997,Governor of Massachusetts
5204,Cairo University
11981,F.C. Ashdod
9960,Vice President of the United States
14130,Chandler
2219,Mike Judge
3614,dance
7339,Michel Colombier
1654,Madchester
5665,Greek mythology
12232,Tehran
7109,Shanghai
11373,Vancouver
6039,post-industrial music
316,Phil Collins
11533,Georgia
14175,Oceanside
10412,PFC Cherno More Varna
3615,Alabama Crimson Tide football
9349,FC Tom Tomsk
2425,classical guitar
1075,Fluminense F.C.
9684,Toronto Blue Jays
1546,Marisa Tomei
8958,Red Dwarf
13720,Blair County
1771,Selangor
11073,"AACTA Award for Best Telefeature, Mini Series or Short Run Series"
7242,Tom DeLonge
8449,Golden Raspberry Award for Worst Screen Couple/Ensemble
7183,Around the World in 80 Days
13696,Beaufort County
3163,Dennis Rodman
8696,European Film Award for Best Actress
4044,Oxford United F.C.
13111,Pasco County
6160,Brothers
11028,Grant Heslov
8201,Magnolia Pictures
2148,Invercargill
3344,Heath Ledger
6894,J. G. Ballard
5351,National Society of Film Critics Award for Best Actress
8818,Inception
2355,Drugstore Cowboy
13018,Azerbaijan
14395,Nashua
6973,James Spader
10032,William Butler Yeats
13482,Lagos
7140,Youth in Revolt
1179,The Bold and the Beautiful
4457,"University of California, Hastings College of the Law"
8665,Kalmar FF
10413,Bangalore
10734,Pawtucket
7329,Villarreal CF B
5257,Ballet Shoes
749,Geoffrey Rush
9358,Elizabeth Banks
12203,The Police
12015,2010 NCAA Men's Division I Basketball Tournament
6875,J. D. Salinger
5260,Achala Sachdev
14159,Carmel-by-the-Sea
122,Jackie Chan
2613,Neil Jordan
789,Stavanger
8676,Paul Reubens
2787,Sheena Easton
8650,Vondie Curtis-Hall
12999,Bob Fosse
12558,All About My Mother
8204,FC Arsenal Kyiv
13928,Boulder County
3372,Tony Levin
2710,"Larry Mullen, Jr."
1130,alternative metal
10011,William McKinley
12573,Academy Award for Best Original Song
11546,You Only Live Twice
2541,John Turturro
14019,Porto
11198,Portland
8673,A.F.C. Telford United
950,Forest Lawn Memorial Park
5091,David Paymer
11975,Columbia County
5499,David Grisman
6321,human rights
3494,xXx
7943,Portmore United F.C.
11705,This Must Be the Place
3857,Shine a Light
1094,mountain biking
3727,Lisa Connor
14021,Regina
7083,Jay Leno
7382,restaurateur
2440,Malcolm in the Middle
13487,Utica
11694,Curse of the Golden Flower
2224,Latin jazz
5500,French horn
4284,University of Louisiana at Monroe
12517,University of Warwick
10049,West Bromwich Albion F.C.
11672,Philadelphia
2091,video game
11454,Ugly Betty
5281,Independent Spirit Award for Best Screenplay
4940,Caesars Entertainment Corporation
10430,meningitis
14149,Culver City
10854,Merced
8708,president
8965,Adrian Grenier
2164,Nick Mason
6905,James Madison
2231,Fred Willard
1169,Gonzaga University
1087,Kyoto University
4542,Don Ameche
14333,Australian English
9312,suicide
8253,Nobel Prize in Chemistry
10659,Hong Kong Film Award for Best New Performer
8706,film adaptation
10045,Windows XP
1463,Aliens
10768,Nirvana
13810,Huntington
8081,Maxis
2135,Joan Rivers
7469,library science
13132,Disney's House of Mouse
9102,Cleveland Institute of Music
8258,University of the Punjab
7288,Chris Noth
11339,Victoria
8166,61st Primetime Emmy Awards
10150,Lawrence Gordon
2075,Harvard College
13510,Lancaster
13088,tobacco smoking
8626,Philip K. Dick Award
9620,Taoism
4236,MTV Video Music Award for Best Female Video
7283,Tohoku Rakuten Golden Eagles
2515,Zoolander
228,Beck
7104,Transformers: Revenge of the Fallen
337,John Williams
1340,Fairuza Balk
13085,Frank Miller
10418,SV Waldhof Mannheim
9851,F.K. Vojvodina
10920,SSV Jahn Regensburg
12834,New York Islanders
4493,pedal steel guitar
8373,Ottoman Empire
9386,sinusitis
2690,Two and a Half Men
5640,Amy Brenneman
7747,Martinique
3290,Marcia Gay Harden
10030,William Shatner
8666,poet
10909,Jerry Douglas
13011,Broward County
3927,women's studies
656,Johnny Mercer
11174,Tony Gaudio
5534,Short Cuts
12267,Madison
4326,Dean Koontz
3945,From Dusk till Dawn
3064,Television Broadcasts Limited
2319,Rahul Dev Burman
11365,Swansea
1187,SK Brann
3394,Clive Barker
11973,2007 NBA Draft
3503,Mecklenburg County
6131,Smallville
9534,Sacramento
7359,Liberal National Party of Queensland
11766,The Lives of Others
5611,Sonoma State University
1138,Yorkshire Terrier
4073,Mission: Impossible II
7417,A Very Long Engagement
13825,Brent Spiner
10127,David Petraeus
633,Colin Wilson
2590,Western Cape
9956,Howl
2409,Pat Benatar
12805,Andorra
12324,administration
10368,Broadcast Film Critics Association Award for Best Actress
10171,Jade North
2229,Anthony Newley
3412,Robert Wyatt
7315,Henry Gibson
14251,Muncie
5358,Punch-Drunk Love
9214,2012 Summer Olympics
8421,Odense
292,Tejano music
7467,London
165,George Stevens
5171,Elvis Costello
11378,Sailor Moon Super S: The Movie
1191,Soap
1884,Goldfinger
11099,Bruce Broughton
3080,Cincinnati Reds
1697,Richard Pryor
927,Oldham
8957,110th United States Congress
9075,Ramones
2609,Martin Short
11596,Sussex
1403,Universal Music Group
4102,diving
5074,William Forsythe
2601,West Java Province
4829,The Village
11343,Solaris
14385,Billings
3111,Kettering
78,peritonitis
14029,children's television series
818,Power Rangers
6517,Andy Harries
11436,Screen Actors Guild Award for Outstanding Performance by an Ensemble in a Comedy Series
6125,history
11873,modern pentathlon
7535,Golden Raspberry Award for Worst Supporting Actor
5036,Tyrone Power
6926,Masako Nozawa
6921,James K. Polk
10237,Jyothika
1275,Grammy Award for Best Rap Album
8164,Master
596,Bosnia and Herzegovina
7922,Joseph C. Wright
6248,historian
965,Rosalind Russell
9154,Sony
13021,Metro Manila
4880,Iftekhar
13818,Elko County
11083,Montgomery County
10358,WCW WorldWide
2460,Yuvan Shankar Raja
11920,Leonard Nimoy
12090,Tuvalu national football team
9908,The Velvet Underground
2468,Kurtwood Smith
4045,Rochdale A.F.C.
11742,Ralph E. Winters
8894,UCLA School of Law
13865,Oakland County
5291,funk
14281,1920 Summer Olympics
9631,Terry Gilliam
12265,Didier Six
4749,You Don't Mess with the Zohan
7144,Kurt Cobain
4851,Chris Lebenzon
4921,BAFTA Award for Best Animated Film
10927,Paul Junger Witt
10880,Dan Stevens
4918,BAFTA Award for Best Original Screenplay
12094,Ohio State Buckeyes football
2423,Charles Baudelaire
9094,UNK_12
12693,Haarlem
5109,Evil Angels
11728,Restless
9641,White American
6552,Ireland
5528,Cynthia Watros
8834,Alien
2118,soul jazz
8563,Provisional Irish Republican Army
1918,Smith College
8467,52nd Annual Grammy Awards
4809,Marshall University
3081,Joan Chen
12082,LSU Tigers football
